time_datetime,Error,Pbss,Pbss_bus8_Bus8_bTX,Pbss_bus8_real,Pbss_bus8_ref_real,Pbss_ref,Phres,Phres_real,Phres_ref,Ptot_wind1_real,Pwind
17-May-2024 15:46:30,0,-33766.921875,-49.9578442100574,-33766.6552407556,-33333.98046875,-33333.9820251465,5009.79296875,-29889.41397518,5000,3877.24126557559,38776.71484375
17-May-2024 15:46:36,0,-33786.4921875,-49.9615627142036,-33776.3403122159,-33333.98046875,-33352.7632751465,5018.78125,-29896.5414130027,5000,3879.79889921321,38805.2734375
17-May-2024 15:46:41,0,-33811.91796875,-50.0242626640498,-33815.7231183383,-33352.76171875,-33352.7632751465,4997.0078125,-29933.355683334,5000,3882.36743500427,38808.92578125
17-May-2024 15:46:46,0,-33790.44921875,-49.9802535861727,-33784.9739713008,-33352.76171875,-33401.1968688965,5048.43359375,-29902.2009661573,5000,3882.77300514348,38838.8828125
17-May-2024 15:46:52,0,-33841.46484375,-50.0908196351534,-33853.6182073055,-33401.1953125,-33401.1968688965,5003.44140625,-29968.3928501803,5000,3885.22535712517,38844.90625
17-May-2024 15:46:57,0,-33865.49609375,-50.0518633178555,-33833.3999121087,-33401.1953125,-33401.1968688965,5005.875,-29947.0230103589,5000,3886.3769017498,38871.37109375
17-May-2024 15:47:02,0,-33864,-50.0783096910278,-33855.0388054049,-33401.1953125,-33429.2203063965,5028.0234375,-29965.6998669966,5000,3889.33893840831,38892.0234375
17-May-2024 15:47:08,0,-33872.05078125,-50.0951799761534,-33861.4486602573,-33429.21875,1551.64077758789,-29980.8610839844,-29971.4524511078,5000,3889.99620914949,3891.18969726562
17-May-2024 15:47:13,0,1137.96838378906,2.34936865881733,1145.80200771774,1551.64074707031,1521.0305480957,5030.61022949219,5037.0688741819,5000,3891.26686646417,3892.64184570312
17-May-2024 15:47:18,0,1090.69140625,2.28331571591594,1092.39509026419,1521.03051757812,1536.0373840332,4984.9931640625,4987.18952495569,5000,3894.7944346915,3894.3017578125
17-May-2024 15:47:24,0,1108.7109375,2.31127581478426,1112.14827984618,1536.03735351562,1536.0373840332,5004.75390625,5008.84288971081,5000,3896.69460986463,3896.04296875
17-May-2024 15:47:29,0,1122.42272949219,2.29224237211679,1112.8281961333,1536.03735351562,1516.27871704102,5019.75866699219,5011.05715915948,5000,3898.22896302618,3897.3359375
17-May-2024 15:47:35,0,1098.71997070312,2.3028727341642,1108.57047417917,1516.27868652344,1516.27871704102,4999.18603515625,5008.16783405397,5000,3899.5973598748,3900.46606445312
17-May-2024 15:47:40,0,1098.748046875,2.30323054483239,1108.21887009828,1516.27868652344,1516.27871704102,5001.05590820312,5009.58469571934,5000,3901.36582562106,3902.30786132812
17-May-2024 15:47:45,0,1099.89697265625,2.26869662315081,1088.9423908009,1516.27868652344,1516.27871704102,5002.83813476562,4993.05298145132,5000,3904.11059065042,3902.94116210938
17-May-2024 15:47:51,0,1113.01379394531,2.28278569438744,1107.11228583143,1516.27868652344,1498.01223754883,5018.26647949219,5011.68471986595,5000,3904.57243403452,3905.25268554688
17-May-2024 15:47:56,0,1074.939453125,2.26729495829132,1083.0536194646,1498.01220703125,1516.44314575195,4981.56909179688,4990.32483886111,5000,3907.27121939651,3906.62963867188
17-May-2024 15:48:01,0,1098.50219726562,2.26264959054289,1091.79623873273,1516.44311523438,1516.44314575195,5006.58740234375,5000.98931727945,5000,3909.19307854671,3908.08520507812
17-May-2024 15:48:07,0,1112.4091796875,2.29408355395182,1111.88794843921,1516.44311523438,1492.92849731445,5023.5146484375,5021.77654738897,5000,3909.88859894976,3911.10546875
17-May-2024 15:48:12,0,1082.57312011719,2.2664089525603,1089.77354371011,1492.92846679688,1492.92849731445,4995.41271972656,5001.5388433568,5000,3911.76529964668,3912.83959960938
17-May-2024 15:48:18,0,1076.30261230469,2.26601684416778,1082.97968279254,1492.92846679688,1492.92849731445,4991.33020019531,4997.19310551332,5000,3914.21342272078,3915.02758789062
17-May-2024 15:48:23,0,1068.48803710938,2.23481619477202,1066.2152968958,1492.92846679688,1508.55911254883,4984.36938476562,4983.07745635448,5000,3916.86215945869,3915.88134765625
17-May-2024 15:48:28,0,1105.27978515625,2.276526067058,1102.0973485765,1508.55908203125,1485.9035949707,5022.65551757812,5019.32154748465,5000,3917.22419890816,3917.37573242188
17-May-2024 15:48:34,0,1061.46472167969,2.2206386353332,1058.54979227367,1485.90356445312,1504.82119750977,4981.08239746094,4979.01473805135,5000,3920.46494577768,3919.61767578125
17-May-2024 15:48:39,0,1082.87329101562,2.28681534246433,1100.24532992196,1504.82116699219,1504.82119750977,5005.02758789062,5021.33204139048,5000,3921.08671146852,3922.154296875
17-May-2024 15:48:45,0,1093.44494628906,2.24543573146499,1081.12195740493,1504.82116699219,1488.64456176758,5016.17663574219,5004.80575858055,5000,3923.68380117562,3922.73168945312
17-May-2024 15:48:50,0,1085.05786132812,2.24377311828825,1080.89120612905,1488.64453125,1478.54446411133,5010.10009765625,5005.44913790356,5000,3924.55793177451,3925.04223632812
17-May-2024 15:48:55,0,1062.49206542969,2.24689919215955,1071.81921477211,1478.54443359375,1478.54446411133,4990.16540527344,4998.55541735122,5000,3926.73620257911,3927.67333984375
17-May-2024 15:49:01,0,1062.88842773438,2.20563149602051,1052.53891497112,1478.54443359375,1478.54446411133,4990.9921875,4981.88903482994,5000,3929.35011985882,3928.10375976562
17-May-2024 15:49:06,0,1052.61437988281,2.24366310799284,1075.31102074372,1478.54443359375,1494.63613891602,4983.90832519531,5005.26408474501,5000,3929.95306400129,3931.2939453125
17-May-2024 15:49:11,0,1085.39123535156,2.23472858657392,1075.86759969344,1494.63610839844,1477.29348754883,5017.34265136719,5008.29946737816,5000,3932.43186768472,3931.95141601562
17-May-2024 15:49:17,0,1052.22705078125,2.23205181619673,1059.62823008465,1477.29345703125,1490.41018676758,4986.88330078125,4994.36618222596,5000,3934.73795214132,3934.65625
17-May-2024 15:49:22,0,1065.52307128906,2.2272912887267,1063.13625783847,1490.41015625,1490.41018676758,5000.94128417969,4999.99806379633,5000,3936.86180595786,3935.41821289062
17-May-2024 15:49:28,0,1068.94409179688,2.25927619074519,1077.65407050626,1490.41015625,1490.41018676758,5007.68115234375,5015.76581272049,5000,3938.11174221423,3938.73706054688
17-May-2024 15:49:33,0,1076.31689453125,2.22610545424277,1069.06326363492,1490.41015625,1475.0217590332,5015.38842773438,5008.97761031328,5000,3939.91434667836,3939.07153320312
17-May-2024 15:49:38,0,1068.77429199219,2.20042820650535,1049.27118837993,1475.02172851562,1475.0217590332,5009.78454589844,4991.38145691486,5000,3942.11026853493,3941.01025390625
17-May-2024 15:49:44,0,1047.8466796875,2.21873685260837,1052.18810294022,1475.02172851562,1475.0217590332,4990.65625,4996.30998174612,5000,3944.1218788059,3942.8095703125
17-May-2024 15:49:49,0,1052.67565917969,2.22529329470068,1055.45563174833,1475.02172851562,1475.0217590332,4997.59265136719,5001.26204311279,5000,3945.80641136446,3944.9169921875
17-May-2024 15:49:55,0,1047.93432617188,2.21631292618418,1051.15427088979,1475.02172851562,1475.0217590332,4994.44653320312,4998.97735523665,5000,3947.82308434686,3946.51220703125
17-May-2024 15:50:00,0,1066.36743164062,2.20424733837819,1055.23718420023,1475.02172851562,1460.32205200195,5014.69970703125,5004.20315616956,5000,3948.96597196933,3948.33227539062
17-May-2024 15:50:06,0,1057.0068359375,2.20011575775763,1051.96324009446,1460.32202148438,-8547.43576049805,15007.7578125,5002.12880035994,5000,3950.16556026547,13950.7509765625
17-May-2024 15:50:11,0,-8975.84375,-12.8206393175921,-8975.24803472699,-8547.435546875,-8524.04220581055,4976.6064453125,-5021.73436761788,5000,3953.5136671091,13952.4501953125
17-May-2024 15:50:16,0,-8939.7626953125,-12.7810341406978,-8949.86249350902,-8524.0419921875,-8538.20431518555,5014.162109375,-4994.6219928292,5000,3955.24050067982,13953.9248046875
17-May-2024 15:50:22,0,-8967.0361328125,-12.8005618948716,-8963.7396509456,-8538.2041015625,-8527.81954956055,4989.615234375,-5006.74808321013,5000,3956.99156773547,13956.6513671875
17-May-2024 15:50:27,0,-8956.91796875,-12.7699131952878,-8946.12631081453,-8527.8193359375,-8527.81954956055,5000.5126953125,-4987.6500598783,5000,3958.47625093622,13957.4306640625
17-May-2024 15:50:33,0,-8942.4453125,-12.7982362827481,-8954.61843653399,-8527.8193359375,-8545.02560424805,5017.2060546875,-4994.26221202968,5000,3960.35622450431,13959.6513671875
17-May-2024 15:50:38,0,-8949.2900390625,-12.7881531155037,-8948.8131663017,-8545.025390625,-8558.20040893555,5013.1748046875,-4987.76541856097,5000,3961.04774774073,13962.46484375
17-May-2024 15:50:43,0,-8962.19921875,-12.8082710800368,-8962.21526695246,-8558.2001953125,-8558.20040893555,5001.349609375,-4999.3330575232,5000,3962.88220942926,13963.548828125
17-May-2024 15:50:49,0,-8966.1953125,-12.8040032057416,-8961.61055425128,-8558.2001953125,-8558.20040893555,4999.609375,-4996.82748511214,5000,3964.78306913915,13965.8046875
17-May-2024 15:50:54,0,-8968.4638671875,-12.8337634999863,-8974.66310663858,-8558.2001953125,-8558.20040893555,4998.09765625,-5007.62858444002,5000,3967.03452219856,13966.5615234375
17-May-2024 15:51:00,0,-8976.603515625,-12.8029146285637,-8966.29028607862,-8558.2001953125,-8558.20040893555,4993.13671875,-4997.39411089468,5000,3968.89617518394,13969.740234375
17-May-2024 15:51:05,0,-8981.3359375,-12.8082377070181,-8962.13868901101,-8558.2001953125,-8547.37130737305,4989.1708984375,-4991.90614839997,5000,3970.23254061104,13970.5068359375
17-May-2024 15:51:11,0,-8963.18359375,-12.8278260271108,-8973.2909136876,-8547.37109375,-8547.37130737305,5008.94140625,-5000.11565568298,5000,3973.17525800462,13972.125
17-May-2024 15:51:16,0,-8956.03515625,-12.7860556891144,-8951.53995884928,-8547.37109375,-8566.14083862305,5018.76953125,-4977.43948718118,5000,3974.1004716681,13974.8046875
17-May-2024 15:51:22,0,-8978.4189453125,-12.8135012422217,-8972.00556755908,-8566.140625,-8566.14083862305,4998.8388671875,-4995.91162869205,5000,3976.09393886703,13977.2578125
17-May-2024 15:51:27,0,-8974.2626953125,-12.843521070325,-8981.58167445034,-8566.140625,-8566.14083862305,5003.3740234375,-5003.54624096419,5000,3978.03543348615,13977.63671875
17-May-2024 15:51:32,0,-8976.5869140625,-12.8518557691644,-8987.46745739163,-8566.140625,-8566.14083862305,5003.1357421875,-5007.23854376372,5000,3980.22891362791,13979.72265625
17-May-2024 15:51:38,0,-8991.8984375,-12.8258581427628,-8983.24847784694,-8566.140625,-8566.14083862305,4990.875,-5000.91288078787,5000,3982.33559705907,13982.7734375
17-May-2024 15:51:43,0,-8995.33203125,-12.8428798606774,-8992.44433340817,-8566.140625,-8555.24240112305,4989.1015625,-5007.87641169359,5000,3984.56792171457,13984.43359375
17-May-2024 15:51:49,0,-8981.5966796875,-12.8340997173583,-8984.07232182466,-8555.2421875,-8555.24240112305,5003.37890625,-4997.61853348876,5000,3986.4537883359,13984.9755859375
17-May-2024 15:51:54,0,-8958.9208984375,-12.8180218402162,-8965.2638167161,-8555.2421875,-8584.21994018555,5028.9775390625,-4978.28883214478,5000,3986.97498457133,13987.8984375
17-May-2024 15:52:00,0,-8988.1796875,-12.8492388989782,-8988.78202162844,-8584.2197265625,-8584.21994018555,5000.8505859375,-5000.14326320957,5000,3988.63875841887,13989.0302734375
17-May-2024 15:52:05,0,-9012.919921875,-12.8431027486278,-8992.75349522232,-8584.2197265625,1437.51809692383,-5021.73803710938,-5001.71813382405,5000,3991.03536139827,3991.18188476562
17-May-2024 15:52:11,0,1020.50262451172,2.18360026540202,1027.01699793963,1437.51806640625,1423.45199584961,5014.06610107422,5019.92256216815,5000,3992.90556422853,3993.5634765625
17-May-2024 15:52:16,0,997.579833984375,2.14752538628624,1002.57528266213,1423.45202636719,1423.45199584961,4993.13354492188,4997.96682703706,5000,3995.39154437493,3995.5537109375
17-May-2024 15:52:21,0,1010.49389648438,2.12543695325036,1001.32510071474,1423.45202636719,1423.45199584961,5006.58862304688,4998.22778950335,5000,3996.90268878861,3996.0947265625
17-May-2024 15:52:27,0,1014.92346191406,2.13351431636076,1008.71443567018,1423.45202636719,1410.64962768555,5012.80236816406,5007.01690397364,5000,3998.30246830346,3997.87890625
17-May-2024 15:52:32,0,983.842224121094,2.11502166008851,985.274484586245,1410.64965820312,1426.75100708008,4983.89862060547,4986.46761005942,5000,4001.19312547318,4000.05639648438
17-May-2024 15:52:38,0,1022.96685791016,2.14939193969108,1017.877201825,1426.7509765625,1401.33126831055,5025.41973876953,5019.54999989629,5000,4001.67279807129,4002.45288085938
17-May-2024 15:52:43,0,976.261901855469,2.09966588655625,975.249940808799,1401.33129882812,1421.02810668945,4980.30316162109,4980.11695931676,5000,4004.86701850796,4004.04125976562
17-May-2024 15:52:49,0,1004.73101806641,2.12088356438944,998.104656070328,1421.02807617188,1411.01754760742,5010.01055908203,5004.32416535936,5000,4006.21950928903,4005.27954101562
17-May-2024 15:52:54,0,995.309326171875,2.10511121024149,985.921349032397,1411.017578125,1411.01754760742,5002.52880859375,4994.18728791172,5000,4008.26593887933,4007.21948242188
17-May-2024 15:53:00,0,991.512573242188,2.14077341666817,999.380270143282,1411.017578125,1411.01754760742,5001.48083496094,5009.10757488174,5000,4009.72730473845,4009.96826171875
17-May-2024 15:53:05,0,1002.39385986328,2.11062224997509,992.988558089763,1411.017578125,1397.79214477539,5013.22540283203,5004.41499117098,5000,4011.42643308122,4010.83154296875
17-May-2024 15:53:11,0,976.73583984375,2.08647679909161,971.413293294084,1397.79211425781,1397.79214477539,4990.05590820312,4985.37075856542,5000,4013.95746527134,4013.32006835938
17-May-2024 15:53:16,0,985.622131347656,2.08719750674932,971.071959146737,1397.79211425781,1397.79214477539,5000.37261962891,4986.94481321267,5000,4015.87285406593,4014.75048828125
17-May-2024 15:53:21,0,980.875366210938,2.12389595438321,989.181469866508,1397.79211425781,1397.79214477539,4998.69543457031,5006.11434501251,5000,4016.932875146,4017.82006835938
17-May-2024 15:53:27,0,993.666931152344,2.10168213770115,986.695492769139,1397.79211425781,1385.76583862305,5012.02630615234,5005.12878947636,5000,4018.43329670722,4018.359375
17-May-2024 15:53:32,0,978.887573242188,2.07571236800347,969.667462334548,1385.76586914062,1385.76583862305,4999.03454589844,4990.22837122927,5000,4020.56090889472,4020.14697265625
17-May-2024 15:53:38,0,959.285888671875,2.07633133126249,959.8189138021,1385.76586914062,1403.52633666992,4982.23950195312,4983.19430035273,5000,4023.37538655063,4022.95361328125
17-May-2024 15:53:43,0,976.953247070312,2.11499931124979,982.512953307116,1403.5263671875,1403.52633666992,5000.70910644531,5007.58158181864,5000,4025.06862851152,4023.755859375
17-May-2024 15:53:49,0,990.142028808594,2.13428698347266,998.044153236858,1403.5263671875,1386.4153137207,5017.11102294922,5023.96195658114,5000,4025.91780334428,4026.96899414062
17-May-2024 15:53:54,0,969.688720703125,2.06852496047139,960.894254267228,1386.41528320312,1386.4153137207,4997.24169921875,4989.58917714101,5000,4028.69492287378,4027.55297851562
17-May-2024 15:54:00,0,980.493713378906,2.08605175345963,976.062764962681,1386.41528320312,1386.4153137207,5009.83819580078,5005.58538595073,5000,4029.52262098805,4029.34448242188
17-May-2024 15:54:05,0,975.396728515625,2.07327547088812,967.584082379902,1386.41528320312,1386.4153137207,5006.87280273438,4999.44529991122,5000,4031.86121753132,4031.47607421875
17-May-2024 15:54:11,0,966.912170410156,2.06890612239532,961.073901812677,1386.41528320312,1386.4153137207,5000.13653564453,4995.30239968517,5000,4034.22849787249,4033.22436523438
17-May-2024 15:54:16,0,964.156066894531,2.0995199586621,971.173683268567,1386.41528320312,1386.4153137207,5000.49981689453,5007.06006841141,5000,4035.88638514284,4036.34375
17-May-2024 15:54:22,0,967.617004394531,2.06907009073404,960.774053511975,1386.41528320312,1386.4153137207,5004.72271728516,4998.73823312834,5000,4037.96417961637,4037.10571289062
17-May-2024 15:54:27,0,971.565124511719,2.06926692731663,963.603052849035,1386.41528320312,1376.18807983398,5010.22723388672,5003.16145054992,5000,4039.55839770088,4038.662109375
17-May-2024 15:54:33,0,949.692993164062,2.06504870617482,951.236143423753,1376.18811035156,1376.18807983398,4990.18786621094,4993.14678903641,5000,4041.91064561266,4040.49487304688
17-May-2024 15:54:38,0,965.278137207031,2.05606673807661,955.518591277649,1376.18811035156,1376.18807983398,5007.60626220703,4998.65417255964,5000,4043.13558128199,4042.328125
17-May-2024 15:54:44,0,957.8828125,2.05440909002594,949.819367415474,1376.18811035156,1376.18807983398,5002.0751953125,4995.32717874625,5000,4045.50781133078,4044.1923828125
17-May-2024 15:54:49,0,972.342590332031,2.0808053157946,970.313389359301,1376.18811035156,1357.2170715332,5018.97100830078,5016.38056037467,5000,4046.06717101537,4046.62841796875
17-May-2024 15:54:55,0,944.601867675781,2.0644537654783,950.638638484576,1357.21704101562,1357.2170715332,4993.86871337891,4998.94399714664,5000,4048.30535866206,4049.26684570312
17-May-2024 15:55:00,0,947.678771972656,2.02840639024974,937.304427944458,1357.21704101562,-4590.46170043945,10947.6787719727,4987.8304399669,5000,4050.52601202244,10000
17-May-2024 15:55:06,0,-5017.32958984375,-6.88052793812764,-5014.28343666345,-4590.4619140625,-4573.1321105957,4982.67041015625,-961.160824433265,5000,4053.12261223019,10000
17-May-2024 15:55:11,0,-4999.79248046875,-6.85164342172324,-4995.51195824121,-4573.13232421875,-4573.1321105957,5000.20751953125,-940.621993610071,5000,4054.88996463114,10000
17-May-2024 15:55:17,0,-4997.13818359375,-6.8335397411513,-4985.29184920328,-4573.13232421875,-4573.1321105957,5002.86181640625,-929.108132509189,5000,4056.18371669409,10000
17-May-2024 15:55:22,0,-4994.28955078125,-6.86596267848649,-5000.11489950331,-4573.13232421875,-4573.1321105957,5005.71044921875,-941.564060885654,5000,4058.55083861766,10000
17-May-2024 15:55:28,0,-4976.32080078125,-6.83674179349518,-4977.52973844452,-4573.13232421875,-4596.81130981445,5023.67919921875,-918.482977687796,5000,4059.04676075673,10000
17-May-2024 15:55:33,0,-5003.861328125,-6.89472822200699,-5013.19634639559,-4596.8115234375,-4596.81130981445,4996.138671875,-951.735335887048,5000,4061.46101050855,10000
17-May-2024 15:55:39,0,-5023.39794921875,-6.89459906490538,-5022.69514300507,-4596.8115234375,-4573.4133605957,4976.60205078125,-958.44042774417,5000,4064.2547152609,10000
17-May-2024 15:55:44,0,-4992.05029296875,-6.86814528736687,-4999.27003488978,-4573.41357421875,-4573.4133605957,5007.94970703125,-933.39757494314,5000,4065.87245994664,10000
17-May-2024 15:55:50,0,-4982.78759765625,-6.86351751695589,-4992.53550448572,-4573.41357421875,-4590.62576293945,5017.21240234375,-925.311750832426,5000,4067.22375365329,10000
17-May-2024 15:55:55,0,-5004.109375,-6.85407014336342,-4997.20594957884,-4590.6259765625,-4590.62576293945,4995.890625,-928.393373909261,5000,4068.81257566958,10000
17-May-2024 15:56:01,0,-4995.357421875,-6.86577087172787,-4995.9782255521,-4590.6259765625,-4590.62576293945,5004.642578125,-925.717431471075,5000,4070.26079408103,10000
17-May-2024 15:56:06,0,-5004.3994140625,-6.89247731014213,-5013.72123499124,-4590.6259765625,-4590.62576293945,4995.6005859375,-940.620517616819,5000,4073.10071737442,10000
17-May-2024 15:56:12,0,-4999.5400390625,-6.8886932906455,-5009.20754994407,-4590.6259765625,-4590.62576293945,5000.4599609375,-934.53168595962,5000,4074.67586398445,10000
17-May-2024 15:56:17,0,-5001.56591796875,-6.88972481094807,-5010.63839947525,-4590.6259765625,-4590.62576293945,4998.43408203125,-933.998102185351,5000,4076.64029728989,10000
17-May-2024 15:56:23,0,-5005.46337890625,-6.85594515410888,-4993.88584729006,-4590.6259765625,-4590.62576293945,4994.53662109375,-916.072776763496,5000,4077.81307052656,10000
17-May-2024 15:56:28,0,-5001.60107421875,-6.88641128102665,-5007.82166356269,-4590.6259765625,-4590.62576293945,4998.39892578125,-927.619383893605,5000,4080.20227966908,10000
17-May-2024 15:56:34,0,-5017.44873046875,-6.88438294695808,-5016.37615536092,-4590.6259765625,-4573.1770324707,4982.55126953125,-933.433451772255,5000,4082.94270358866,10000
17-May-2024 15:56:40,0,-4999.91796875,-6.85768030397729,-4998.7446601277,-4573.17724609375,-4573.1770324707,5000.08203125,-913.933624096347,5000,4084.81103603136,10000
17-May-2024 15:56:45,0,-4997.0126953125,-6.83400882154809,-4985.40174348622,-4573.17724609375,-4573.1770324707,5002.9873046875,-899.330522702481,5000,4086.07122078374,10000
