time_datetime,Error,Pbss,Pbss_bus8_Bus8_bTX,Pbss_bus8_real,Pbss_bus8_ref_real,Pbss_ref,Phres,Phres_real,Phres_ref,Ptot_wind1_real,Pwind
24-May-2024 05:44:37,0,-2636.73852539062,-18.3640983935366,-12638.2896317601,-12252.1787109375,-12252.1787719727,3998.17211914062,-6003.48652711695,4000,6634.80310464315,6634.91064453125
24-May-2024 05:44:42,0,-2638.5263671875,-18.3613504936367,-12636.893083586,-12252.1787109375,-12252.1787719727,3995.8544921875,-6002.62769231862,4000,6634.2653912674,6634.380859375
24-May-2024 05:44:48,0,-2636.73901367188,-18.3640832195373,-12638.2735795232,-12252.1787109375,-12252.1787719727,3997.14331054688,-6004.50087649214,4000,6633.77270303106,6633.88232421875
24-May-2024 05:44:53,0,-2636.77758789062,-18.3642131832509,-12638.5821600943,-12252.1787109375,-12252.1787719727,3996.59643554688,-6005.30051233502,4000,6633.28164775933,6633.3740234375
24-May-2024 05:44:58,0,-2636.73828125,-18.3648314999455,-12638.4546767729,-12252.1787109375,-12252.1787719727,3996.11669921875,-6005.70416311326,4000,6632.75051365966,6632.85498046875
24-May-2024 05:45:04,0,-2636.75634765625,-18.3642273612517,-12638.6335775653,-12252.1787109375,-12252.1787719727,3995.58642578125,-6006.38389480982,4000,6632.24968275551,6632.3427734375
24-May-2024 05:45:09,0,-2636.93701171875,-18.3637500623488,-12637.7603682632,-12252.1787109375,-12252.1787719727,3994.890625,-6006.09476522034,4000,6631.66560304283,6631.82763671875
24-May-2024 05:45:15,0,-2637.98852539062,-18.3635466636788,-12637.5373905369,-12252.1787109375,-12252.1787719727,3993.30395507812,-6006.40215201461,4000,6631.13523852227,6631.29248046875
24-May-2024 05:45:20,0,-2639.39672851562,-18.3643258499702,-12639.0260338005,-12252.1787109375,-12252.1787719727,3991.23120117188,-6008.28598211618,4000,6630.74005168435,6630.6279296875
24-May-2024 05:45:25,0,-2637.66186523438,-18.3643383718605,-12639.249165884,-12252.1787109375,-12252.1787719727,3992.47827148438,-6008.96860557191,4000,6630.28056031205,6630.14013671875
24-May-2024 05:45:31,0,-2639.26586914062,-18.3628102545491,-12636.8016772909,-12252.1787109375,-12252.1787719727,3990.39282226562,-6007.23872450118,4000,6629.5629527897,6629.65869140625
24-May-2024 05:45:36,0,-2637.19213867188,-18.3647054542671,-12638.2159948416,-12252.1787109375,-12252.1787719727,3992.00073242188,-6009.09686509198,4000,6629.11912974965,6629.19287109375
24-May-2024 05:45:42,0,-2637.70874023438,-18.3642865494143,-12639.209034515,-12252.1787109375,-12252.1787719727,3990.88793945312,-6010.47822233152,4000,6628.73081218348,6628.5966796875
24-May-2024 05:45:47,0,-2638.62329101562,-18.3620739921523,-12636.9065664942,-12252.1787109375,-12241.6926879883,3989.51391601562,-6008.84272631457,4000,6628.06384017968,6628.13720703125
24-May-2024 05:45:52,0,-2627.97265625,-18.3464973717339,-12626.3388009243,-12241.6923828125,-12241.6926879883,3999.6513671875,-5998.84585559754,4000,6627.49294532673,6627.6240234375
24-May-2024 05:45:58,0,-2626.30517578125,-18.3483500572997,-12628.8801024421,-12241.6923828125,-12241.6926879883,4000.85107421875,-6001.71015605166,4000,6627.16994639042,6627.15625
24-May-2024 05:46:03,0,-12626.916015625,-18.3492499068722,-12628.7354087611,-12241.6923828125,-2241.29864501953,-6000.39404296875,-6002.11332198645,4000,6626.62208677462,6626.52197265625
