time_datetime,Error,Pbss,Pbss_bus8_Bus8_bTX,Pbss_bus8_real,Pbss_bus8_ref_real,Pbss_ref,Phres,Phres_real,Phres_ref,Ptot_wind1_real,Pwind,source,label,No.,Time,Source,Destination,Protocol,Length,Info
17-May-2024 15:45:53,0,-33621.03515625,-49.7597927448903,-33631.4612703763,-33180.7421875,-33206.6929626465,5025.94921875,-29766.159894524,5000,3865.30137585228,38646.984375,Pwind,0,,,,,,,
17-May-2024 15:45:58,0,-33644.40625,-49.7937970948216,-33654.7723050546,-33206.69140625,-33226.2789001465,5019.5859375,-29787.8044133223,5000,3866.96789173231,38663.9921875,Pwind,0,,,,,,,
17-May-2024 15:46:04,0,-33660.41796875,-49.7930760128039,-33657.7734401889,-33226.27734375,-33261.9039001465,5035.625,-29789.5684688823,5000,3868.20497130668,38696.04296875,Pwind,0,,,,,,,
17-May-2024 15:46:09,0,-33720.94140625,-49.8562437326672,-33706.9041810611,-33261.90234375,-33261.9039001465,4993.87109375,-29836.0069542998,5000,3870.89722676129,38714.8125,Pwind,0,,,,,,,
17-May-2024 15:46:14,0,-33696.69921875,-49.8435928828984,-33693.3503952376,-33261.90234375,-33297.2945251465,5035.390625,-29821.4774556679,5000,3871.87293956974,38732.08984375,Pwind,0,,,,,,,
17-May-2024 15:46:20,0,-33754.51171875,-49.9462227527973,-33761.5435850076,-33297.29296875,-33279.9703063965,4982.67578125,-29886.433112776,5000,3875.11047223165,38737.1875,Pwind,0,,,,,,,
17-May-2024 15:46:25,0,-33714.88671875,-49.8794886833223,-33713.5456863221,-33279.96875,-33333.9820251465,5054.01171875,-29838.1066202796,5000,3875.43906604244,38768.8984375,Pwind,0,,,,,,,
17-May-2024 15:46:30,0,-33766.921875,-49.9578442100574,-33766.6552407556,-33333.98046875,-33333.9820251465,5009.79296875,-29889.41397518,5000,3877.24126557559,38776.71484375,Pwind,0,,,,,,,
17-May-2024 15:46:36,0,-33786.4921875,-49.9615627142036,-33776.3403122159,-33333.98046875,-33352.7632751465,5018.78125,-29896.5414130027,5000,3879.79889921321,38805.2734375,Pwind,0,,,,,,,
17-May-2024 15:46:41,0,-33811.91796875,-50.0242626640498,-33815.7231183383,-33352.76171875,-33352.7632751465,4997.0078125,-29933.355683334,5000,3882.36743500427,38808.92578125,Pwind,0,,,,,,,
17-May-2024 15:46:46,0,-33790.44921875,-49.9802535861727,-33784.9739713008,-33352.76171875,-33401.1968688965,5048.43359375,-29902.2009661573,5000,3882.77300514348,38838.8828125,Pwind,0,,,,,,,
17-May-2024 15:46:52,0,-33841.46484375,-50.0908196351534,-33853.6182073055,-33401.1953125,-33401.1968688965,5003.44140625,-29968.3928501803,5000,3885.22535712517,38844.90625,Pwind,0,,,,,,,
17-May-2024 15:46:57,0,-33865.49609375,-50.0518633178555,-33833.3999121087,-33401.1953125,-33401.1968688965,5005.875,-29947.0230103589,5000,3886.3769017498,38871.37109375,Pwind,0,,,,,,,
17-May-2024 15:47:02,0,-33864,-50.0783096910278,-33855.0388054049,-33401.1953125,-33429.2203063965,5028.0234375,-29965.6998669966,5000,3889.33893840831,38892.0234375,Pwind,0,,,,,,,
17-May-2024 15:47:08,0,-33872.05078125,-50.0951799761534,-33861.4486602573,-33429.21875,1551.64077758789,-29980.8610839844,-29971.4524511078,5000,3889.99620914949,3891.18969726562,Pwind,0,,,,,,,
17-May-2024 15:47:13,0,1137.96838378906,2.34936865881733,1145.80200771774,1551.64074707031,1521.0305480957,5030.61022949219,5037.0688741819,5000,3891.26686646417,3892.64184570312,Pwind,0,,,,,,,
17-May-2024 15:47:18,0,1090.69140625,2.28331571591594,1092.39509026419,1521.03051757812,1536.0373840332,4984.9931640625,4987.18952495569,5000,3894.7944346915,3894.3017578125,Pwind,0,,,,,,,
17-May-2024 15:47:24,0,1108.7109375,2.31127581478426,1112.14827984618,1536.03735351562,1536.0373840332,5004.75390625,5008.84288971081,5000,3896.69460986463,3896.04296875,Pwind,0,,,,,,,
17-May-2024 15:47:29,0,1122.42272949219,2.29224237211679,1112.8281961333,1536.03735351562,1516.27871704102,5019.75866699219,5011.05715915948,5000,3898.22896302618,3897.3359375,Pwind,0,,,,,,,
17-May-2024 15:47:35,0,1098.71997070312,2.3028727341642,1108.57047417917,1516.27868652344,1516.27871704102,4999.18603515625,5008.16783405397,5000,3899.5973598748,3900.46606445312,Pwind,0,,,,,,,
17-May-2024 15:47:40,0,1098.748046875,2.30323054483239,1108.21887009828,1516.27868652344,1516.27871704102,5001.05590820312,5009.58469571934,5000,3901.36582562106,3902.30786132812,Pwind,0,,,,,,,
17-May-2024 15:47:45,0,1099.89697265625,2.26869662315081,1088.9423908009,1516.27868652344,1516.27871704102,5002.83813476562,4993.05298145132,5000,3904.11059065042,3902.94116210938,Pwind,0,,,,,,,
17-May-2024 15:47:51,0,1113.01379394531,2.28278569438744,1107.11228583143,1516.27868652344,1498.01223754883,5018.26647949219,5011.68471986595,5000,3904.57243403452,3905.25268554688,Pwind,0,,,,,,,
17-May-2024 15:47:56,0,1074.939453125,2.26729495829132,1083.0536194646,1498.01220703125,1516.44314575195,4981.56909179688,4990.32483886111,5000,3907.27121939651,3906.62963867188,Pwind,0,,,,,,,
17-May-2024 15:48:01,0,1098.50219726562,2.26264959054289,1091.79623873273,1516.44311523438,1516.44314575195,5006.58740234375,5000.98931727945,5000,3909.19307854671,3908.08520507812,Pwind,0,,,,,,,
17-May-2024 15:48:07,0,1112.4091796875,2.29408355395182,1111.88794843921,1516.44311523438,1492.92849731445,5023.5146484375,5021.77654738897,5000,3909.88859894976,3911.10546875,Pwind,0,,,,,,,
17-May-2024 15:48:12,0,1082.57312011719,2.2664089525603,1089.77354371011,1492.92846679688,1492.92849731445,4995.41271972656,5001.5388433568,5000,3911.76529964668,3912.83959960938,Pwind,0,,,,,,,
17-May-2024 15:48:18,0,1076.30261230469,2.26601684416778,1082.97968279254,1492.92846679688,1492.92849731445,4991.33020019531,4997.19310551332,5000,3914.21342272078,3915.02758789062,Pwind,0,,,,,,,
17-May-2024 15:48:23,0,1068.48803710938,2.23481619477202,1066.2152968958,1492.92846679688,1508.55911254883,4984.36938476562,4983.07745635448,5000,3916.86215945869,3915.88134765625,Pwind,0,,,,,,,
17-May-2024 15:48:28,0,1105.27978515625,2.276526067058,1102.0973485765,1508.55908203125,1485.9035949707,5022.65551757812,5019.32154748465,5000,3917.22419890816,3917.37573242188,Pwind,0,,,,,,,
17-May-2024 15:48:34,0,1061.46472167969,2.2206386353332,1058.54979227367,1485.90356445312,1504.82119750977,4981.08239746094,4979.01473805135,5000,3920.46494577768,3919.61767578125,Pwind,0,,,,,,,
17-May-2024 15:48:39,0,1082.87329101562,2.28681534246433,1100.24532992196,1504.82116699219,1504.82119750977,5005.02758789062,5021.33204139048,5000,3921.08671146852,3922.154296875,Pwind,0,,,,,,,
17-May-2024 15:48:45,0,1093.44494628906,2.24543573146499,1081.12195740493,1504.82116699219,1488.64456176758,5016.17663574219,5004.80575858055,5000,3923.68380117562,3922.73168945312,Pwind,0,,,,,,,
17-May-2024 15:48:50,0,1085.05786132812,2.24377311828825,1080.89120612905,1488.64453125,1478.54446411133,5010.10009765625,5005.44913790356,5000,3924.55793177451,3925.04223632812,Pwind,0,,,,,,,
17-May-2024 15:48:55,0,1062.49206542969,2.24689919215955,1071.81921477211,1478.54443359375,1478.54446411133,4990.16540527344,4998.55541735122,5000,3926.73620257911,3927.67333984375,Pwind,0,,,,,,,
17-May-2024 15:49:01,0,1062.88842773438,2.20563149602051,1052.53891497112,1478.54443359375,1478.54446411133,4990.9921875,4981.88903482994,5000,3929.35011985882,3928.10375976562,Pwind,0,,,,,,,
17-May-2024 15:49:06,0,1052.61437988281,2.24366310799284,1075.31102074372,1478.54443359375,1494.63613891602,4983.90832519531,5005.26408474501,5000,3929.95306400129,3931.2939453125,Pwind,0,,,,,,,
17-May-2024 15:49:11,0,1085.39123535156,2.23472858657392,1075.86759969344,1494.63610839844,1477.29348754883,5017.34265136719,5008.29946737816,5000,3932.43186768472,3931.95141601562,Pwind,0,,,,,,,
17-May-2024 15:49:17,0,1052.22705078125,2.23205181619673,1059.62823008465,1477.29345703125,1490.41018676758,4986.88330078125,4994.36618222596,5000,3934.73795214132,3934.65625,Pwind,0,,,,,,,
17-May-2024 15:49:22,0,1065.52307128906,2.2272912887267,1063.13625783847,1490.41015625,1490.41018676758,5000.94128417969,4999.99806379633,5000,3936.86180595786,3935.41821289062,Pwind,0,,,,,,,
17-May-2024 15:49:28,0,1068.94409179688,2.25927619074519,1077.65407050626,1490.41015625,1490.41018676758,5007.68115234375,5015.76581272049,5000,3938.11174221423,3938.73706054688,Pwind,0,,,,,,,
17-May-2024 15:49:33,0,1076.31689453125,2.22610545424277,1069.06326363492,1490.41015625,1475.0217590332,5015.38842773438,5008.97761031328,5000,3939.91434667836,3939.07153320312,Pwind,0,,,,,,,
17-May-2024 15:49:38,0,1068.77429199219,2.20042820650535,1049.27118837993,1475.02172851562,1475.0217590332,5009.78454589844,4991.38145691486,5000,3942.11026853493,3941.01025390625,Pwind,0,,,,,,,
17-May-2024 15:49:44,0,1047.8466796875,2.21873685260837,1052.18810294022,1475.02172851562,1475.0217590332,4990.65625,4996.30998174612,5000,3944.1218788059,3942.8095703125,Pwind,0,,,,,,,
17-May-2024 15:49:49,0,1052.67565917969,2.22529329470068,1055.45563174833,1475.02172851562,1475.0217590332,4997.59265136719,5001.26204311279,5000,3945.80641136446,3944.9169921875,Pwind,0,,,,,,,
17-May-2024 15:49:55,0,1047.93432617188,2.21631292618418,1051.15427088979,1475.02172851562,1475.0217590332,4994.44653320312,4998.97735523665,5000,3947.82308434686,3946.51220703125,Pwind,0,,,,,,,
17-May-2024 15:50:00,0,1066.36743164062,2.20424733837819,1055.23718420023,1475.02172851562,1460.32205200195,5014.69970703125,5004.20315616956,5000,3948.96597196933,3948.33227539062,Pwind,0,,,,,,,
17-May-2024 15:50:06,0,1057.0068359375,2.20011575775763,1051.96324009446,1460.32202148438,-8547.43576049805,15007.7578125,5002.12880035994,5000,3950.16556026547,13950.7509765625,Pwind,0,,,,,,,
17-May-2024 15:50:11,0,-8975.84375,-12.8206393175921,-8975.24803472699,-8547.435546875,-8524.04220581055,4976.6064453125,-5021.73436761788,5000,3953.5136671091,13952.4501953125,Pwind,0,,,,,,,
17-May-2024 15:50:16,0,-8939.7626953125,-12.7810341406978,-8949.86249350902,-8524.0419921875,-8538.20431518555,5014.162109375,-4994.6219928292,5000,3955.24050067982,13953.9248046875,Pwind,0,,,,,,,
17-May-2024 15:50:22,0,-8967.0361328125,-12.8005618948716,-8963.7396509456,-8538.2041015625,-8527.81954956055,4989.615234375,-5006.74808321013,5000,3956.99156773547,13956.6513671875,Pwind,0,,,,,,,
17-May-2024 15:50:27,0,-8956.91796875,-12.7699131952878,-8946.12631081453,-8527.8193359375,-8527.81954956055,5000.5126953125,-4987.6500598783,5000,3958.47625093622,13957.4306640625,Pwind,0,,,,,,,
17-May-2024 15:50:33,0,-8942.4453125,-12.7982362827481,-8954.61843653399,-8527.8193359375,-8545.02560424805,5017.2060546875,-4994.26221202968,5000,3960.35622450431,13959.6513671875,Pwind,0,,,,,,,
17-May-2024 15:50:38,0,-8949.2900390625,-12.7881531155037,-8948.8131663017,-8545.025390625,-8558.20040893555,5013.1748046875,-4987.76541856097,5000,3961.04774774073,13962.46484375,Pwind,0,,,,,,,
17-May-2024 15:50:43,0,-8962.19921875,-12.8082710800368,-8962.21526695246,-8558.2001953125,-8558.20040893555,5001.349609375,-4999.3330575232,5000,3962.88220942926,13963.548828125,Pwind,0,,,,,,,
17-May-2024 15:50:49,0,-8966.1953125,-12.8040032057416,-8961.61055425128,-8558.2001953125,-8558.20040893555,4999.609375,-4996.82748511214,5000,3964.78306913915,13965.8046875,Pwind,0,,,,,,,
17-May-2024 15:50:54,0,-8968.4638671875,-12.8337634999863,-8974.66310663858,-8558.2001953125,-8558.20040893555,4998.09765625,-5007.62858444002,5000,3967.03452219856,13966.5615234375,Pwind,0,,,,,,,
17-May-2024 15:51:00,0,-8976.603515625,-12.8029146285637,-8966.29028607862,-8558.2001953125,-8558.20040893555,4993.13671875,-4997.39411089468,5000,3968.89617518394,13969.740234375,Pwind,0,,,,,,,
17-May-2024 15:51:05,0,-8981.3359375,-12.8082377070181,-8962.13868901101,-8558.2001953125,-8547.37130737305,4989.1708984375,-4991.90614839997,5000,3970.23254061104,13970.5068359375,Pwind,0,,,,,,,
